Source,Port,Destination,Port,Name,Protocol,Length,Service,Country
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,1278,0,United States
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,1278,128,Not found
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,1278,0,United States
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,1278,128,Not found
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,1278,128,Not found
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,1252,128,Not found
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,91,128,Not found
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,69,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,69,0,United States
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,1252,128,Not found
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,69,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,111,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,98,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,151,0,United States
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,650,128,Not found
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,121,128,Not found
