Source,Port,Destination,Port,Name,Protocol,Length,Service,Country
142.250.178.19,443,192.168.222.7,38514,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52.0,128.0,Not found
142.250.178.19,443,192.168.222.7,38514,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,128.0,0.0,Not found
192.168.222.7,38514,142.250.178.19,443,"('lhr48s27-in-f19.1e100.net', [], ['142.250.178.19'])",6,91.0,0.0,United States
142.250.178.19,443,192.168.222.7,38514,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52.0,0.0,Not found
192.168.222.7,42522,76.223.92.165,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['76.223.92.165'])",6,111.0,0.0,United States
76.223.92.165,443,192.168.222.7,42522,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52.0,0.0,Not found
76.223.92.165,443,192.168.222.7,42522,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,319.0,0.0,Not found
76.223.92.165,443,192.168.222.7,42522,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,90.0,0.0,Not found
192.168.222.7,42522,76.223.92.165,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['76.223.92.165'])",6,52.0,0.0,United States
192.168.222.7,42522,76.223.92.165,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['76.223.92.165'])",6,52.0,0.0,United States
192.168.222.7,38514,142.250.178.19,443,"('lhr48s27-in-f19.1e100.net', [], ['142.250.178.19'])",6,424.0,0.0,United States
142.250.178.19,443,192.168.222.7,38514,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52.0,0.0,Not found
142.250.178.19,443,192.168.222.7,38514,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,130.0,0.0,Not found
192.168.222.7,38514,142.250.178.19,443,"('lhr48s27-in-f19.1e100.net', [], ['142.250.178.19'])",6,91.0,0.0,United States
142.250.178.19,443,192.168.222.7,38514,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52.0,0.0,Not found
142.250.200.42,443,192.168.222.7,46826,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52.0,128.0,Not found
192.168.222.7,46826,142.250.200.42,443,"('lhr48s30-in-f10.1e100.net', [], ['142.250.200.42'])",6,52.0,0.0,United States
