Source,Port,Destination,Port,Name,Protocol,Length,Service,Country
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2836.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2084.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2476.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,1852.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2596.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,1500.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2724.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,1724.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2724.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,1724.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,1500.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,1500.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2780.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,1796.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2820.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
208.117.250.28,443,192.168.222.92,58824,"('ip-192-168-222-92.eu-west-2.compute.internal', [], ['192.168.222.92'])",6,2948.0,0.0,Not found
