172.31.11.74,137.222.114.248,"('eduroam-wireless-pat8.nomadic.bris.ac.uk', [], ['137.222.114.248'])",6,136
172.31.11.74,137.222.114.248,"('eduroam-wireless-pat8.nomadic.bris.ac.uk', [], ['137.222.114.248'])",6,112
172.31.11.74,137.222.114.248,"('eduroam-wireless-pat8.nomadic.bris.ac.uk', [], ['137.222.114.248'])",6,104
137.222.114.248,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,52
172.31.11.74,137.222.114.248,"('eduroam-wireless-pat8.nomadic.bris.ac.uk', [], ['137.222.114.248'])",6,136
172.31.11.74,137.222.114.248,"('eduroam-wireless-pat8.nomadic.bris.ac.uk', [], ['137.222.114.248'])",6,88
172.31.11.74,76.223.92.165,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['76.223.92.165'])",6,113
76.223.92.165,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,52
137.222.114.248,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,52
137.222.114.248,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,52
137.222.114.248,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,52
137.222.114.248,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,52
137.222.114.248,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,96
172.31.11.74,137.222.114.248,"('eduroam-wireless-pat8.nomadic.bris.ac.uk', [], ['137.222.114.248'])",6,112
137.222.114.248,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,52
172.31.11.74,76.223.92.165,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['76.223.92.165'])",6,91
76.223.92.165,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,52
172.31.11.74,76.223.92.165,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['76.223.92.165'])",6,91
76.223.92.165,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,52
76.223.92.165,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,87
76.223.92.165,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,83
76.223.92.165,172.31.11.74,"('ip-172-31-11-74.eu-west-2.compute.internal', [], ['172.31.11.74'])",6,52
